"H","2026/01/04"
"［データ区分］","［伝票日付］","［伝票No］","［取引状態］","［自社コード］","［自社会員名］","［自社担当者］","［取引先コード］","［取引先名］","［納品場所コード］","［納品場所名］","［納品場所 住所］","［マイカタログID］","［自社管理商品コード］","［商品名］","［規格］","［入数］","［入数単位］","［単価］","［数量］","［単位］","［金額］","［消費税］","［小計］","［課税区分］","［税区分］","［合計 商品本体］","［合計 商品消費税］","［合計 送料本体］","［合計 送料消費税］","［合計 その他］","［総合計］","［発注日］","［発送日］","［納品日］","［受領日］","［取引ID_SYSTEM］","［伝票明細ID_SYSTEM］","［発注送信日］","［発注送信時間］","［送信日］","［送信時間］"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597014","","ベルギーエシャロット","","0.00","kg","1200.00","0.56","kg","672","53","725","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","14","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596811","","ごぼう","","0.00","PC","750.00","0.44","kg","330","26","356","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","15","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596763","","ブルーベリー","","0.00","PC","600.00","1.00","PC","600","48","648","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","16","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597079","","トレビス","","0.00","個","420.00","1.00","個","420","33","453","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","17","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596764","","アンディーブ","","0.00","本","380.00","1.00","本","380","30","410","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","18","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","104043797","","デコポン","","0.00","個","550.00","3.00","個","1650","132","1782","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","19","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597027","","エンダイブ","","0.00","個","880.00","1.00","個","880","70","950","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","20","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597039","","スペアミント","","0.00","PC","250.00","1.00","PC","250","20","270","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","21","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596588","","オレンジ","","0.00","個","160.00","1.00","個","160","12","172","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","22","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","124647016","","ペンタス　赤","","0.00","PC","500.00","1.00","PC","500","40","540","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","23","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","124647019","","ペンタス　白","","0.00","PC","500.00","1.00","PC","500","40","540","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","24","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596749","","本しめじ","","0.00","PC","160.00","4.00","PC","640","51","691","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","25","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596984","","万能ねぎ","","0.00","PC","270.00","1.00","PC","270","21","291","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","26","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514135","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596697","","ローズマリー","","0.00","PC","280.00","1.00","PC","280","22","302","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559686","27","2025/12/23","01:58","2025/12/26","00:21"
"D","2025/12/23","514136","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597087","","玉子　パック","Lサイズ","0.00","PC","320.00","1.00","PC","320","25","345","","外税","320","25","0","0","0","345","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734559942","1","2025/12/23","02:00","2025/12/26","00:21"
"D","2025/12/23","514138","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","219808888","","ルグリオ　グレープシードオイル","1L","1.00","本","1210.00","1.00","本","1210","0","1210","","外税","4710","0","0","0","0","4710","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734569166","1","2025/12/23","02:46","2025/12/26","00:21"
"D","2025/12/23","514138","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","121191409","","ファインラップ","30cm×100m","1.00","本","290.00","3.00","本","870","0","870","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734569166","2","2025/12/23","02:46","2025/12/26","00:21"
"D","2025/12/23","514138","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64828555","","マイクロ柚子ピューレ","300g","0.00","PC","1250.00","1.00","PC","1250","0","1250","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734569166","3","2025/12/23","02:46","2025/12/26","00:21"
"D","2025/12/23","514138","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","104336290","","冷凍　ストロベリーピューレ加糖10％","1kg","0.00","PC","1380.00","1.00","PC","1380","0","1380","","外税","","","","","","","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734569166","4","2025/12/23","02:46","2025/12/26","00:21"
"D","2025/12/23","514139","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64853976","","マイユ ディジョンマスタード（辛口）","865g","1.00","本","1090.00","1.00","本","1090","0","1090","","外税","1090","0","0","0","0","1090","2025/12/23","2025/12/23","2025/12/23","2025/12/23","1734572745","1","2025/12/23","02:56","2025/12/26","00:21"
"D","2025/12/23","514161","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56863232","","オススメ鮮魚情報","赤ソール","0.00","未指定","3500.00","2.10","kg","7350","0","7350","","外税","7350","0","0","0","0","7350","","2025/12/23","2025/12/23","2025/12/23","1734657399","1","","","2025/12/26","00:21"
"D","2025/12/24","514828","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","221527347","","ｱﾙｶﾝ　ﾌﾞﾘﾄﾞﾓｰ　AOP","約320g","0.00","PC","3580.00","1.00","PC","3580","0","3580","","外税","6245","0","0","0","0","6245","","2025/12/24","2025/12/24","2025/12/24","1735801606","1","","","2025/12/26","00:21"
"D","2025/12/24","514828","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","164737377","","フェルミエ　コンテド　モンターニュ　8ヶ月熟成","","0.00","g","7.07","377.00","g","2665","0","2665","","外税","","","","","","","","2025/12/24","2025/12/24","2025/12/24","1735801606","2","","","2025/12/26","00:21"
"D","2025/12/25","514524","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66177757","","ナフキン","","0.00","未指定","35.00","39.00","枚","1365","0","1365","","外税","1510","0","0","0","0","1510","","2025/12/25","2025/12/25","2025/12/25","1735343147","1","","","2025/12/26","00:21"
"D","2025/12/25","514524","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66010254","","コックコート","","0.00","未指定","145.00","1.00","枚","145","0","145","","外税","","","","","","","","2025/12/25","2025/12/25","2025/12/25","1735343147","2","","","2025/12/26","00:21"
"D","2025/12/25","514666","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","94928124","","サッポロ  ラガー  中瓶（赤星）　500ML","500ML×20","20.00","本","288.00","3.00","本","864","0","864","","外税","1685","0","0","0","0","1685","2025/12/24","2025/12/25","2025/12/25","2025/12/25","1735486286","1","2025/12/24","23:50","2025/12/26","00:21"
"D","2025/12/25","514666","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","55950645","","ウィルキンソン タンサン　ペット 500ML","500ＭＬ × 1本","24.00","本","134.00","4.00","本","536","0","536","","外税","","","","","","","2025/12/24","2025/12/25","2025/12/25","2025/12/25","1735486286","2","2025/12/24","23:50","2025/12/26","00:21"
"D","2025/12/25","514666","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","210064709","","サントリー ジンジャエール PET （業務専用） 330ML","330ML × 24","0.00","本","95.00","3.00","本","285","0","285","","外税","","","","","","","2025/12/24","2025/12/25","2025/12/25","2025/12/25","1735486286","3","2025/12/24","23:50","2025/12/26","00:21"
"D","2025/12/25","514721","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597028","","クレソン","","0.00","束","180.00","2.00","束","360","28","388","","外税","2960","235","0","0","0","3195","2025/12/25","2025/12/25","2025/12/25","2025/12/25","1735525857","1","2025/12/25","01:43","2026/01/04","12:06"
"D","2025/12/25","514721","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596764","","アンディーブ","","0.00","本","380.00","1.00","本","380","30","410","","外税","","","","","","","2025/12/25","2025/12/25","2025/12/25","2025/12/25","1735525857","2","2025/12/25","01:43","2026/01/04","12:06"
"D","2025/12/25","514721","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","104043797","","デコポン","","0.00","個","550.00","2.00","個","1100","88","1188","","外税","","","","","","","2025/12/25","2025/12/25","2025/12/25","2025/12/25","1735525857","3","2025/12/25","01:43","2026/01/04","12:06"
"D","2025/12/25","514721","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597029","","赤水菜","","0.00","PC","350.00","1.00","PC","350","28","378","","外税","","","","","","","2025/12/25","2025/12/25","2025/12/25","2025/12/25","1735525857","4","2025/12/25","01:43","2026/01/04","12:06"
"D","2025/12/25","514721","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","67024192","","ちぢみれんそう","","0.00","PC","240.00","1.00","PC","240","19","259","","外税","","","","","","","2025/12/25","2025/12/25","2025/12/25","2025/12/25","1735525857","5","2025/12/25","01:43","2026/01/04","12:06"
"D","2025/12/25","514721","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","114094474","","マイクロアマランサス","","0.00","PC","330.00","1.00","PC","330","26","356","","外税","","","","","","","2025/12/25","2025/12/25","2025/12/25","2025/12/25","1735525857","6","2025/12/25","01:43","2026/01/04","12:06"
"D","2025/12/25","514721","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596999","","大葉　バラ","10枚","0.00","束","100.00","2.00","束","200","16","216","","外税","","","","","","","2025/12/25","2025/12/25","2025/12/25","2025/12/25","1735525857","7","2025/12/25","01:43","2026/01/04","12:06"
"D","2025/12/25","514722","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596591","","ベルローズ","","0.00","PC","800.00","1.00","PC","800","64","864","","外税","1100","88","0","0","0","1188","2025/12/25","2025/12/25","2025/12/25","2025/12/25","1735526317","1","2025/12/25","01:44","2026/01/04","12:06"
"D","2025/12/25","514722","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597032","","マイクロリーフ","","0.00","PC","300.00","1.00","PC","300","24","324","","外税","","","","","","","2025/12/25","2025/12/25","2025/12/25","2025/12/25","1735526317","2","2025/12/25","01:44","2026/01/04","12:06"
"D","2025/12/25","514723","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","190682456","","かぶ","7玉","0.00","束","280.00","1.00","束","280","22","302","","外税","280","22","0","0","0","302","2025/12/25","2025/12/25","2025/12/25","2025/12/25","1735527309","1","2025/12/25","01:47","2026/01/04","12:06"
"D","2025/12/25","515804","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","221699231","","日清　テロワールピュール","25kg","1.00","袋","10900.00","1.00","袋","10900","0","10900","","外税","10900","0","0","0","0","10900","","2025/12/25","2025/12/25","2025/12/25","1737420417","1","","","2026/01/04","12:06"
"D","2025/12/27","515218","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","94928124","","サッポロ  ラガー  中瓶（赤星）　500ML","500ML×20","20.00","本","288.00","2.00","本","576","0","576","","外税","796","0","0","0","0","796","2025/12/26","2025/12/27","2025/12/27","2025/12/27","1736438531","1","2025/12/26","22:04","2026/01/04","12:06"
"D","2025/12/27","515218","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","210064639","","ｻﾝﾄﾘｰ 業務用 烏龍茶 ﾍﾟｯﾄ　2L","２Ｌ × ６","0.00","本","220.00","1.00","本","220","0","220","","外税","","","","","","","2025/12/26","2025/12/27","2025/12/27","2025/12/27","1736438531","2","2025/12/26","22:04","2026/01/04","12:06"
"D","2025/12/27","515267","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596694","","レタス","","0.00","個","250.00","1.00","個","250","20","270","","外税","4990","398","0","0","0","5388","2025/12/26","2025/12/27","2025/12/27","2025/12/27","1736480872","1","2025/12/26","23:05","2026/01/04","12:06"
"D","2025/12/27","515267","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596990","","ピンクロッサ","","0.00","個","230.00","1.00","個","230","18","248","","外税","","","","","","","2025/12/26","2025/12/27","2025/12/27","2025/12/27","1736480872","2","2025/12/26","23:05","2026/01/04","12:06"
"D","2025/12/27","515267","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597032","","マイクロリーフ","","0.00","PC","300.00","2.00","PC","600","48","648","","外税","","","","","","","2025/12/26","2025/12/27","2025/12/27","2025/12/27","1736480872","3","2025/12/26","23:05","2026/01/04","12:06"
"D","2025/12/27","515267","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","138355716","","とちあいか","","0.00","PC","1100.00","2.00","PC","2200","176","2376","","外税","","","","","","","2025/12/26","2025/12/27","2025/12/27","2025/12/27","1736480872","4","2025/12/26","23:05","2026/01/04","12:06"
"D","2025/12/27","515267","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596728","","ブロッコリー","","0.00","個","280.00","2.00","個","560","44","604","","外税","","","","","","","2025/12/26","2025/12/27","2025/12/27","2025/12/27","1736480872","5","2025/12/26","23:05","2026/01/04","12:06"
"D","2025/12/27","515267","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596778","","柿","","0.00","個","250.00","2.00","個","500","40","540","","外税","","","","","","","2025/12/26","2025/12/27","2025/12/27","2025/12/27","1736480872","6","2025/12/26","23:05","2026/01/04","12:06"
"D","2025/12/27","515267","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597029","","赤水菜","","0.00","PC","350.00","1.00","PC","350","28","378","","外税","","","","","","","2025/12/26","2025/12/27","2025/12/27","2025/12/27","1736480872","7","2025/12/26","23:05","2026/01/04","12:06"
"D","2025/12/27","515267","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596623","","大根","","0.00","本","300.00","1.00","本","300","24","324","","外税","","","","","","","2025/12/26","2025/12/27","2025/12/27","2025/12/27","1736480872","8","2025/12/26","23:05","2026/01/04","12:06"
"D","2025/12/27","515395","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","144864800","","生骨切りハモ　国産","500ｇ","0.00","未指定","2100.00","1.00","PC","2100","0","2100","","外税","10800","0","0","0","0","10800","2025/12/27","2025/12/27","2025/12/27","2025/12/27","1736571894","1","2025/12/27","02:51","2026/01/04","12:06"
"D","2025/12/27","515395","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","55950130","","野〆養殖真鯛　２ｋ　３枚卸し","","0.00","未指定","1500.00","5.80","kg","8700","0","8700","","外税","","","","","","","2025/12/27","2025/12/27","2025/12/27","2025/12/27","1736571894","2","2025/12/27","02:51","2026/01/04","12:06"
"D","2025/12/27","515398","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","137639941","","E-殺菌・漂白剤","５ｋｇ","1.00","本","880.00","1.00","本","880","0","880","","外税","7210","0","0","0","0","7210","2025/12/27","2025/12/27","2025/12/27","2025/12/27","1736573378","1","2025/12/27","02:59","2026/01/04","12:06"
"D","2025/12/27","515398","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","90929665","","ジオフーズ　トリュフソース黒","200g","0.00","本","2100.00","1.00","本","2100","0","2100","","外税","","","","","","","2025/12/27","2025/12/27","2025/12/27","2025/12/27","1736573378","2","2025/12/27","02:59","2026/01/04","12:06"
"D","2025/12/27","515398","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","77237777","","KURIクリティント（赤ワイン）","3L","1.00","箱","1680.00","1.00","箱","1680","0","1680","","外税","","","","","","","2025/12/27","2025/12/27","2025/12/27","2025/12/27","1736573378","3","2025/12/27","02:59","2026/01/04","12:06"
"D","2025/12/27","515398","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","77237778","","KULクリブランコ白ワイン","3L","1.00","箱","1680.00","1.00","箱","1680","0","1680","","外税","","","","","","","2025/12/27","2025/12/27","2025/12/27","2025/12/27","1736573378","4","2025/12/27","02:59","2026/01/04","12:06"
"D","2025/12/27","515398","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","121191409","","ファインラップ","30cm×100m","1.00","本","290.00","3.00","本","870","0","870","","外税","","","","","","","2025/12/27","2025/12/27","2025/12/27","2025/12/27","1736573378","5","2025/12/27","02:59","2026/01/04","12:06"
"D","2025/12/27","515399","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66853127","","アルミホイル","50m","1.00","本","650.00","1.00","本","650","0","650","","外税","650","0","0","0","0","650","2025/12/27","2025/12/27","2025/12/27","2025/12/27","1736573525","1","2025/12/27","02:59","2026/01/04","12:06"
"D","2025/12/27","515793","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","55950670","","アサヒ  スーパードライ  中　500ML","500ML×20","1.00","本","288.00","2.00","本","576","0","576","","外税","576","0","0","0","0","576","","2025/12/27","2025/12/27","2025/12/27","1737411501","1","","","2026/01/04","12:06"
"D","2025/12/29","515746","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66177757","","ナフキン","","0.00","未指定","35.00","24.00","枚","840","0","840","","外税","840","0","0","0","0","840","","2025/12/29","2025/12/29","2025/12/29","1737280640","1","","","2026/01/04","12:06"
"D","2025/12/31","516031","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","57672045","","雑びん回収処理委託費","","0.00","件","1000.00","1.00","件","1000","0","1000","","外税","1000","0","0","0","0","1000","","2025/12/31","2025/12/31","2025/12/31","1738096231","1","","","2026/01/04","12:06"
"F"
